titre,date,genre,durée,réalisateur,distributeur,acteurs,titre_original,nationalités,langue_d_origine,type_film,annee_production,budget,note_presse,note_spectateurs,nombre_article,recompenses,description
The Defender,,,,George Tillman Jr.,,Sterling K. Brown,,,Anglais,Long-métrage,2022,-,,,,,"L'implication de Scipio Africanus Jones dans la défense des 87 hommes accusés de meurtre après l'émeute raciale et le massacre d'Elaine en Arkansas en 1919, risquant sa vie et sa carrière. Son engagement dans cette affaire lui a valu une reconnaissance historique."
School For The Blind,,,,Lou Howe,,"Ed Harris,Amy Madigan",,,Anglais,Long-métrage,2022,"4,5 M$",,,,,"Un correspondant de guerre fatigué retourne dans sa ville natale pour retrouver sa sœur, bibliothécaire dans l'école locale pour enfants aveugles. Ensemble, ils doivent faire face à leurs problèmes familiaux et s'efforcer de résoudre le meurtre d'un étudiant aveugle qui a disparu des années auparavant."
The Lot,,,,Jason Miller (III),,"Tedra Millan,Michael Reagan",,,Anglais,Long-métrage,2022,-,,,,,Un jeune couple de sans-abri est tourmenté par des inconnus masqués dans un parking...
Huevitos congelados,,"Comédie,Famille",91,Gabriel Riva Palacio,,"Bruno Bichir,Maite Perroni,Carlos Espejel",,,Espagnol,Long-métrage,2022,-,,,,,Toto et sa famille se rendent au pôle Sud pour tenir une promesse : ramener un ours polaire et des manchots espagnols chez eux.
The Hunger Remake,,,,Angela Robinson,,,,,Anglais,Long-métrage,2022,-,,,,,Remake du film
The Strange Dreams of Hypnos and Venus,,Fantastique,107,Alexandre David Lejuez,,"Dante Fournarel,Eva Langlet",,,Français,Long-métrage,2022,-,,,21 Photos,,"Hypnos et Venus, deux êtres que tout oppose, entretiennent parallèlement un étrange lien..."
Adopting Audrey,,Comédie,92,M. Cahill,,"Jena Malone,Robert Hunger-Bühler,Emily Kuroda",,,Anglais,Long-métrage,2022,-,,,,,"Audrey, une femme qui s'est éloignée de sa famille, se bat pour garder un emploi, ayant été licenciée sept fois en deux ans. Un jour, tout change lorsqu'elle tombe sur une vidéo sur l'adoption par des adultes et décide de tenter l'expérience."
Últimas voluntades,,,,Joaquín Carmona Hidalgo,,"Fernando Tejero,Oscar Casas,Carlos Santos",,,Espagnol,Long-métrage,2022,-,,,,,"Un père entreprend de reconquérir l'amour de son fils, qu'il a abandonné à l'âge d'un an."
Nutcracker,,,,Rebecca Matthews,,"Patrick Bergin,Beatrice Fletcher,Julie Stevens",,,Anglais,Long-métrage,2022,-,,,,,"Une romancière en panne d'inspiration rend visite à sa famille pour Noël et trouve une mystérieuse poupée Casse-Noisette grandeur nature, qui est possédée et meurtrière..."
Power Of Love,,,,Jonas Rothlaender,,"Saara Kotkaniemi,Nicola Perot,Outi Mäenpää",,"Allemagne,Finlande","Allemand, Finnois",Long-métrage,2022,-,,,,,"Dans l’archipel de Turku. Un homme allemand s'y installe par amour pour sa compagne, finlandaise. Mais ne parlant pas la langue et sans emploi, il dépend de sa partenaire."
"Wann wird es endlich wieder so, wie es nie war",,,116,Sonja Heiss,,"Devid Striesow,Laura Tonke,Arsseni Bultmann",,,Allemand,Long-métrage,2022,-,,,11 Photos,,Le parcours de Joachim en tant que fils du directeur d'une clinique psychiatrique pour enfants et adolescents.
Empress Of Serenity,,,,Jesse Andrews,,"Bill Hader,Issa Rae",,,Anglais,Long-métrage,2022,-,,,,,Un avocat spécialisé dans les droits des animaux part pour une croisière de 45 jours après avoir perdu sa mère.
Hotel Sinestra,,,,Michiel ten Horn,,"Bobbie Mulder,Jeroen Spitzenberger,Elise Schaap",,"Pays-Bas,Suisse",Néerlandais,Long-métrage,2022,-,,,,,"Durant les vacances de Noël, dans l'hôtel suisse ""Hotel Sinestra"", Ava, 11 ans, souhaite que ses parents surprotecteurs s'en aillent. Le lendemain matin, tous les adultes ont soudainement disparu. La fête commence : les enfants peuvent faire tout ce qu'ils veulent sous l'impulsion de Jonas. Ils se laissent un peu emporter et bientôt l'établissement se retrouve plongé dans l'obscurité. Ava et ses nouveaux amis partent à la recherche de leurs parents au milieu d'une énorme tempête de neige afin qu'ils puissent fêter Noël ensemble."
Goodbye for now,,,,Jason Moore,,,,,Anglais,Long-métrage,2022,-,,,,,"Un génie de l'informatique invente une nouvelle technique pour envoyer des mails à des proches décédés. A la mort de sa femme, il est lui-même confronté à sa création, qu'il va utiliser pour rester au plus près de son amour..."
Battle Of The Planets,,,,Daniel Casey,,,,,Anglais,Long-métrage,2022,-,,,,,
The Word,,,104,Beata Parkanová,,"Martin Finger,Gabriela Mikulková,Jenovéfa Boková",Slovo,"République tchèque,Slovaquie,Pologne",Tchèque,Long-métrage,2022,-,,,,,A la fin des années 1960. Le mariage de Václav et de Věra est mis à rude épreuve après que Václav ait refusé de devenir membre du parti communiste. Il est alors envoyé dans un hôpital psychiatrique.
Big Sky River,,,90,Peter Benson (IV),,"Emmanuelle Vaugier,Kavan Smith,Michelle Harrison (II)",,,Anglais,Télefilm,2022,-,,,,,"Essayant d’avancer après un divorce difficile, une femme retourne à Parabole, dans le Montana, où elle rencontre un charmant voisin..."
D’amour et d’encre,,,24,David Yol,,"Cécile Coves,Zack Naranjo,Gilles Graveleau",,"Suisse,France",Français,Long-métrage,2022,-,,,,,"Patrick, un auteur dont le succès tarde à se manifester, s’apprête à rencontrer la famille de sa compagne Katie au cours d’un dîner qui ne va pas se passer de la meilleure des manières. En conséquence, ce repas va avoir une incidence inattendue dans leurs vies."
A letter from Kyoto,,,102,Min-ju Kim,,"Sun Hwa Han,Mi Kyung Cha,Chae Ah Han",Gyotoeseo On Pyeonji,,Coréen,Long-métrage,2022,-,,,,,"Hwa-ja a élevé seule ses trois filles après le décès de son mari. Un jour, la deuxième, Hye-young, qui rêve de devenir écrivain, revient à Yeongdo à Busan après avoir connu des déboires à Séoul. Yeongdo est un quartier vivant où s’installent de nombreux étrangers et une légende dit qu’une fois que vous y pénétrez, vous ne pouvez plus vous en échapper facilement. L’aînée, Hye- jin, assure la subsistance de la famille et la cadette, Hye-joo, ne rêve que de partir pour Séoul à l’issue de ses études secondaires. Alors que Hye-young passe du temps avec sa mère, elle découvre par hasard une lettre écrite en japonais qui éveille sa curiosité. Elle commence à interroger Hwa-ja sur sa vie passée et apprend de nouvelles histoires dont elle n'avait jamais entendu parler. Pendant ce temps, quelque chose dans le cœur de Hwa-ja, enfoui depuis des décennies, s'ouvre lentement. « Parfois, lorsque vous suivez le passé, vous pouvez faire un pas en avant. » Kim Min-ju."
Howling,,,,Aya Kawazoe,,,,"Japon,France",Japonais,Long-métrage,2022,-,,,,,"Adaptation de la nouvelle éponyme d’Hyakken Uchida dans laquelle des personnages se demandent s’ils sont vivants ou morts, la réalité de leur existence se dérobant soudain sous leurs pieds."
Unspoken,,,,Daming Chen,,"Jake Abel,Kathy Wu,Zhang Hanyu",,"Canada,U.S.A.,Chine","Anglais, Mandarin",Long-métrage,2022,-,,,,,"Xu apprend que sa fille sourde a été assassinée. Ancien policier, il est convaincu que les autorités locales ne poursuivent pas le bon suspect et que le racisme compromet l'enquête. Il met tout en oeuvre pour savoir ce qui est réellement arrivé à son enfant."
The Road to Galena,,,110,,,"Ben Winchell,Will Brittain,Aimee Teegarden",,,Anglais,Long-métrage,2022,-,,,,,"Cole Baird est un puissant avocat. Mais derrière la façade, il n'est pas heureux dans cette voie qu'il n'a jamais voulue. Il a maintenant un choix à faire : continuer une vie de vide de sens ou poursuivre son rêve de jeunesse."
Dinner Party,,,90,Christopher Naoki Lee,,"Kara Wang,Imani Hakim,Kausar Mohammed",,,Anglais,Long-métrage,2022,-,,,,,"Izzy et son petit ami Cal se rendent à un dîner de réunion entre les amis d'enfance de Cal, dix ans après le lycée. Des révélations vont être enfin dévoilées."
Dope Queens,,,,Grafton Reyes Doyle,,"Alexandra Grey,Pierson Fode,Trace Lysette",,,Anglais,Long-métrage,2022,-,,,,,"Trois amis - Goldie, Blake et Angel - connaissent une nuit sauvage dans les rues de Tenderloin. Ce quartier est considéré comme le premier quartier transgenre légalement reconnu au monde."
Le mie ragazze di carta,,,,Luca Lucini,,"Alvise Marascalchi,Maya Sansa,Cristiano Caccamo",,,Italien,Long-métrage,2022,-,,,,,"Une comédie sur trois adolescents aux prises avec deux moments clés de leur vie : l'adolescence, rythmée par les premiers amours et les matchs de rugby, et le déménagement d'un monde rural à une ville."
Princezna zakletá v case 2,,"Historique,Comédie",134,Petr Kubik,,"Eliska Krenkova,Natália Germani,Marek Lambora",,,Tchèque,Long-métrage,2022,-,,,,,"La jeune alchimiste, Amelie, acquiert un pouvoir magique : influencer partiellement le cours du temps. Mais elle est se retrouve dédoublée entre la Amelie du présent et la Amelie du passé."
Year Of The Fox,,,,Megan Griffiths,,"Sarah Jeffery,Jane Adams,Jake Weber",,,Anglais,Long-métrage,2022,-,,,,,"1997. Ivy, 17 ans, a été adoptée alors qu'elle n'était qu'un bébé par une famille riche et notable d'Aspen (Colorado). Aujourd'hui, elle doit faire face aux conséquences liées au divorce de ses parents."
Untitled John Dean Feature,,,,Evan Parter,,Chris Pine,,,Anglais,Long-métrage,2022,-,,,,,"Biopic sur John Dean, avocat devenu dénonciateur, qui a été conseiller de la Maison-Blanche sous la présidence de Richard Nixon de juillet 1970 à août 1973, en plein cœur du scandale du Watergate qui a fait imploser son mandat."
Exile,,,,Jason James (II),,"Adam Beach,Camille Sullivan",,,Anglais,Long-métrage,2022,-,,,,,"Ted Evans reçoit une menace de l'homme dont il a tué la famille lors d'une conduite en état d'ivresse, juste avant sa sortie de prison. Convaincu que le danger est réel, Ted s'exile seul afin de protéger sa famille. Cependant, Sara, la femme de Ted, le retrouve pour le confronter à des preuves tangibles que la menace est imaginaire. Sara ne sait pas à quel point Ted est devenu déséquilibré..."
In God’s Time,,,,Dean Cain,,,,,Anglais,Long-métrage,2022,-,,,,,
Kingston and the Echoes of Magic,,,,,,,,,Anglais,Télefilm,2022,-,,,,,Suite de Kingston and the Magician's Lost & Found.
The Vandal,,,,Eddie Alcazar,,"Bill Duke,Lyne Odums,Abbey Lee",,,Anglais,Long-métrage,2022,-,,,,,"Mélange d'animation en stop-motion et de prises de vue réelles. Harold, un homme dont la recherche tourmentée de la paix après une perte traumatisante entraîne un réveil destructeur inattendu après qu'il ait subi une lobotomie. Lorsque l'intervention "" retourne son esprit "" et que son grand amour disparaît soudainement, la quête d'Harold s'intensifie."
Bi Roya,,,110,Arian Vazirdaftari,"
1 nomination
","Tannaz Tabatabaei,Saber Abbar,Shadi Karamroudi",,,Arabe,Long-métrage,2022,-,,,,,"Roya se prépare à émigrer d'Iran. Avant de partir, elle rencontre une jeune femme qui semble avoir perdu la mémoire. Roya lui fournit un foyer et lui présente sa famille et ses amis sans savoir que cette femme est venue la remplacer."
In a Land That No Longer Exists,,,101,Aelrun Goette,,"Marlene Burow,Sabin Tambrea,David Schütter","In einem Land, das es nicht mehr gibt",,Allemand,Long-métrage,2022,-,,,14 Photos,,"En République Démocratique Allemande. Une jeune machiniste nommée Suzie qui, après avoir été photographiée par hasard sur le chemin du travail, devient le modèle de couverture de Sibylle, un magazine de mode renommé, souvent appelé le ""Vogue de l'Est"". Alors qu'elle se plonge dans le milieu underground de Berlin-Est, elle tombe amoureuse de Coyote, un photographe qui la pousse à fuir avec lui à l'Ouest. Pourtant, la décision s'avère difficile à prendre pour Suzie."
L'île en Péril,,,84,,,"Tom Andre,Jonathan Cantin,Athanase Turbe",,,Français,Long-métrage,2022,-,,,23 Photos,,"Marin est un jeune journaliste de Challans. Afin de se faire une réputation dans le milieu du journalisme, il décide d’enquêter sur un sombre individu, surnommé le Maître Vipère. Cet homme immensément riche a pour ambition de s’accaparer l’entièreté de l’Ile d’Yeu, et nul ne sait quelles sont ses réelles motivations. Une seule chose est sûre, l’île est devenue extrêmement dangereuse … En montant dans le bateau en direction de l’Ile d’Yeu, Marin va-t-il trouver des réponses à ses questions, ou s’embarque-t-il vers un aller sans retour ?"
Miss Viborg,,,99,Marianne Blicher,,"Ragnhild Kaasgaard,Isabella Møller Hansen,Kristian Halken",,,Danois,Long-métrage,2022,-,,,11 Photos,,"Dans une petite ville danoise, Solvej, 61 ans et Kate, 17 ans, se lient d'amitié."
The Redo,,,,Daniella Eisman,,Emeraude Toubia,,,Anglais,Long-métrage,2022,-,,,,,Trois meilleures amies réalisent qu'elles n'ont pas l'amour qu'elles méritent. Elles font un pacte pour renouer avec ce qu'elles considèrent comme leur grande aventure respective.
The Throwback,,,96,Mario Garcia (II),,"Justina Machado,Will Sasso,Gregg Sulkin",,,Anglais,Long-métrage,2022,-,,,,,"Kate et Matt, un couple marié en pleine crise de la quarantaine, se retrouve confronté à la dépression de Kate qui la fait régresser à l'âge de 19 ans, lorsqu'elle était encore une fêtarde immature à l'université."
Coffee Wars,,,,Randall Miller,,"Kate Nash,Saoirse-Monica Jackson,Toby Sebastian",,,Anglais,Long-métrage,2022,-,,,,,Une barman vegan participe au championnat mondial des barista.
Untitled Ozzy and Sharon Osbourne Biopic,,,,Lee Hall,,,,,Anglais,Long-métrage,2022,-,,,,,Biopic sur le couple Ozzy (leader des Black Sabbath) et Sharon Osbourne.
The Erotic,,,,,,Numa Perrier,,,Anglais,Long-métrage,2022,-,,,,,"Biopic sur l'écrivaine américaine et poètesse américaine, militante féministe, lesbienne, engagée dans le mouvement des droits civiques en faveur des Afro-Américains, Audre Lorde."
A perfect day for caribou,,,95,Jeff Rutherford,,"Charlie Plummer,Rachael Perrell Fosket,Dana Millican",,,Anglais,Long-métrage,2022,-,,,,,"Un père et un fils séparés, Herman et Nate, passent un après-midi dans le haut désert."
Stonewalling,,,148,Ji Huang,,,,,Mandarin,Long-métrage,2022,-,,,,,"Lynn a 20 ans, étudiante à l’université, elle se retrouve isolée dans un scandale familial au cœur d’une clinique médicale, quand un père de famille perd son enfant prématuré et accuse la famille de Lynn de négligence et fait appel à la mafia locale pour obtenir réparation."
Without Ward,,,,Cory Cataldo,,"Michael Gladis,Martin Landau,Harold Perrineau",,,Anglais,Long-métrage,2022,-,,,,,"Dans le futur où un gouvernement mondial unique, le Contractualisme, contrôle tout. Un inventeur notable, Ward, crée une drogue qui permet aux gens de vivre littéralement dans leurs rêves les plus fous. Au cours des 20 années suivantes, 50 % de la population mondiale se retrouve sous l'emprise de cette drogue. Des avocats armés qui font office de police mondiale s'occupent d'eux..."
Rock. Paper. Grenade,,,,Iryna Tsilyk,,"Andriy Cherednyk,Vladyslav Baliuk,Yuriy Izdryk",Ya i Felix,,ukrainien,Long-métrage,2022,-,,,,,"Basé sur le roman autobiographique de l'écrivain ukrainien Artem Chekh. Années 1990 en Ukraine. Tymophii se lie d'amitié avec un homme bizarre appelé Felix. C'est un vétéran de la guerre d'Afghanistan, il souffre de stress post-traumatique et il aime la musique."
Tisdagsklubben,,"Drame,Comédie",101,Annika Appelin,,"Marie Richardson,Peter Stormare,Carina M. Johansson",,,Suédois,Long-métrage,2022,-,,,,,"Un changement soudain oblige Karin à réévaluer sa vie. Avec l'aide de ses amis, elle décide de vivre de sa passion pour la nourriture en devenant restauratrice."
