titre,date,genre,durée,réalisateur,distributeur,acteurs,titre_original,nationalités,langue_d_origine,type_film,annee_production,budget,note_presse,note_spectateurs,nombre_article,recompenses,description
Le Calendrier,01/12/2021,Epouvante-horreur,104,Patrick Ridremont, Alba Films ,"Eugénie Derouand,Honorine Magnier,Clément Olivieri",,"France,Belgique",Français,Long-métrage,2020,-,"2,5","2,5",6 articles de presse,,"Eva est paraplégique depuis trois ans. Pour son anniversaire, elle reçoit en cadeau un étrange calendrier de l’Avent. Mais ce ne sont pas les traditionnelles friandises qu’elle découvre chaque jour, mais des surprises plus inquiétantes, parfois agréables, souvent terrifiantes, et de plus en plus sanglantes. Cette année, Noël va être mortel !"
J’irai mourir dans les Carpates,16/09/2020,Thriller,96,Antoine de Maximy, Apollo Films ,"Antoine de Maximy,Alice Pol,Max Boublil",,,Français,Long-métrage,2020,-,"2,5","3,7",15 articles de presse,,"L’histoire commence par un banal accident de voiture sur une route montagneuse des Carpates. La voiture d'Antoine de Maximy, le présentateur de la série ""J'irai dormir chez vous"" a été emportée dans une rivière et son corps n’a pas été retrouvé. Le matériel et les images du globe-squatteur sont rapatriés à Paris. Agnès, la monteuse de la série, décide de terminer ce dernier épisode. Après avoir visionné les images elle s’attaque au montage du film. Mais des détails attirent l'attention d'Agnès. Petit à petit le doute s'insinue. L’histoire n’est peut-être pas aussi simple..."
Riders of Justice,,"Comédie,Action",111,Anders Thomas Jensen,,"Mads Mikkelsen,Nikolaj Lie Kaas,Andrea Heick Gadeberg",Retfærdighedens Ryttere,,Danois,Long-métrage,2020,"5,3 M€","3,9",,84 Critiques Spectateurs,,"Markus, militaire danois en poste en Afghanistan, rentre précipitamment chez lui après la mort de son épouse dans un accident de métro pour s'occuper de leur fille. Un rescapé, Otto, prend contact avec Markus et lui explique que l'accident était en fait un attentat soigneusement orchestré."
Becky,,,94,Jonathan Milott,,"Lulu Wilson,Kevin James,Joel McHale",,,Anglais,Long-métrage,2020,-,"2,4",,24 Critiques Spectateurs,,"La vie de Becky, 13 ans, vient de basculer avec la mort de sa mère. Contrariée par devoir passer son week-end avec son père et sa nouvelle compagne, elle va devoir affronter de nouvelles épreuves quand la famille est prise en otage par un groupe de prisonniers évadés, emmenés par le cruel néo-nazi Dominick, à la recherche d'un mystérieux talisman. Les malfaiteurs sont loin de se douter que Becky peut renverser le rapport de forces et faire d'eux ses proies."
Felicità,15/07/2020,,82,Bruno Merle, Rezo Films ,"Pio Marmaï,Rita Merle,Camille Rutherford",,,Français,Long-métrage,2020,-,"3,2","3,6",15 articles de presse,,"Pour Tim et Chloé, le bonheur c'est au jour le jour et sans attache."
Antebellum,09/09/2020,,106,Gerard Bush, Metropolitan FilmExport ,"Janelle Monáe,Jena Malone,Kiersey Clemons",,,Anglais,Long-métrage,2020,-,"3,1","2,8",10 articles de presse,,"L'auteure à succès, Veronica Henley, se retrouve piégée dans un monde effroyable dont elle doit percer le mystère avant qu'il ne soit trop tard."
Teddy,30/06/2021,"Fantastique,Epouvante-horreur",88,Ludovic Boukherma, The Jokers / Les Bookmakers ,"Anthony Bajon,Christine Gautier,Ludovic Torrent",,,Français,Long-métrage,2020,-,"3,6","3,0",34 articles de presse,2 prix et 4 nominations,
Suis-moi je te fuis,11/05/2022,Drame,109,Kôji Fukada, Art House ,"Win Morisaki,Kaho Tsuchimura,Shohei Uno",The Real Thing,,Japonais,Long-métrage,2020,-,"3,7","3,4",19 articles de presse,,"Entre ses deux collègues de bureau, le cœur de Tsuji balance. Jusqu’à cette nuit où il rencontre Ukiyo, à qui il sauve la vie sur un passage à niveau. Malgré les mises en garde de son entourage, il est irrémédiablement attiré par la jeune femme… qui n’a de cesse de disparaître."
Chez moi,,,103,David Pastor, Netflix France ,"Javier Gutiérrez,Mario Casas,Bruna Cusí",Hogar,,Espagnol,Long-métrage,2020,-,"2,7",,76 Critiques Spectateurs,,"Quand un publicitaire au chômage décide d'espionner les nouveaux occupants de son ancien domicile, la situation tourne vite au cauchemar."
Une vie démente,10/11/2021,,87,Ann Sirot, Arizona Distribution ,"Jo Deseure,Jean Le Peltier,Lucie Debay",,,Français,Long-métrage,2020,-,"3,5","3,9",17 articles de presse,2 nominations,"Alex et Noémie voudraient avoir un enfant. Leurs plans sont chamboulés quand la mère d’Alex, Suzanne, adopte un comportement de plus en plus farfelu. Entre l’enfant désiré et l’enfant que Suzanne redevient, tout s’emmêle. C’est l’histoire d’un rodéo, la traversée agitée d’un couple qui découvre la parentalité à l’envers !"
Petit guide de la chasseuse de monstres,,"Fantastique,Famille",94,Rachel Talalay,,"Tamara Smart,Tom Felton,Indya Moore",A Babysitter's Guide to Monster Hunting,,Anglais,Long-métrage,2020,-,"2,3",,7 Critiques Spectateurs,,Une lycéenne ayant accepté de jouer les baby-sitters le jour d'Halloween est recrutée par une société secrète spécialiste de la protection contre les monstres.
Une ode américaine,,,116,Ron Howard,"
7 nominations
","Amy Adams,Glenn Close,Gabriel Basso",Hillbilly Elegy,,Anglais,Long-métrage,2020,-,"3,3","3,7",11 articles de presse,7 nominations,"J.D. Vance, un ancien Marine originaire du sud de l’Ohio désormais étudiant en droit à Yale, est sur le point de décrocher le poste de ses rêves quand une affaire de famille l'oblige à retourner chez lui et à retrouver tout ce qu'il avait tant voulu quitter. J.D. doit alors gérer la dynamique complexe de sa famille des Appalaches, et son rapport explosif avec sa mère qui souffre d'addiction. Touché par les souvenirs de sa grand-mère, la femme résiliente et redoutablement intelligente qui l'a élevé, J.D. comprend que ses origines lui serviront à construire son avenir."
Shadow in the Cloud,,"Action,Guerre",83,Roseanne Liang, Metropolitan FilmExport ,"Chloë Grace Moretz,Nick Robinson,Beulah Koale",,"U.S.A.,Nouvelle-Zélande",Anglais,Long-métrage,2020,-,"4,0","1,8",3 articles de presse,,"Pendant la Seconde Guerre mondiale, une jeune mécanicienne voyageant avec des documents top secret à bord d’un bombardier B-17 est confrontée à une présence maléfique qui risque de compromettre sa périlleuse mission."
Des hommes,02/06/2021,Historique,101,Lucas Belvaux, Ad Vitam ,"Gérard Depardieu,Catherine Frot,Jean-Pierre Darroussin",,,Français,Long-métrage,2020,-,"3,1","2,9",32 articles de presse,2 nominations,"Ils ont été appelés en Algérie au moment des ""événements"" en 1960. Deux ans plus tard, Bernard, Rabut, Février et d'autres sont rentrés en France. Ils se sont tus, ils ont vécu leurs vies. Mais parfois il suffit de presque rien, d'une journée d'anniversaire, d'un cadeau qui tient dans la poche, pour que quarante ans après, le passé fasse irruption dans la vie de ceux qui ont cru pouvoir le nier."
A Perfect Enemy,29/12/2021,,89,Kike Maillo, Alba Films ,"Tomasz Kot,Athena Strates,Marta Nieto",,"Espagne,Allemagne,France",Anglais,Long-métrage,2020,-,"2,3","2,6",7 articles de presse,,"Un célèbre architecte est interpellé par une mystérieuse jeune femme dans un aéroport parisien. Elle est si envahissante qu’elle lui fait rater son vol. Il va réaliser, au fil des heures, que leur rencontre n’est pas due au hasard…"
Albatros,03/11/2021,,115,Xavier Beauvois, Pathé ,"Jérémie Renier,Marie-Julie Maille,Victor Belmondo",,,Français,Long-métrage,2020,-,"3,7","2,9",31 articles de presse,9 nominations,"Laurent, un commandant de brigade de la gendarmerie d’Etretat, prévoit de se marier avec Marie, sa compagne, mère de sa fille surnommée Poulette. Il aime son métier malgré une confrontation quotidienne avec la misère sociale. En voulant sauver un agriculteur qui menace de se suicider, il le tue. Sa vie va alors basculer."
Ghosts of the Abyss,,,74,Shana Betz,,"Emily Swallow,Richard Roundtree,Ava Acres",Haunting Of The Mary Celeste,,Anglais,Long-métrage,2020,-,"1,9",,3 Critiques Spectateurs,,"Rachel, chercheuse universitaire, n'a qu'une obsession : l'histoire de la Mary Celeste, un brick goélette retrouvé intact, sans aucune trace de son équipage. Persuadée que ce mystère est lié au surnaturel, elle embarque vers le site de la disparition. Alors que Rachel se rapproche de la vérité, les phénomènes paranormaux se multiplient et les membres de l'équipe disparaissent."
The Hunt,22/06/2020,Thriller,91,Craig Zobel, Universal Pictures International France ,"Betty Gilpin,Hilary Swank,Wayne Duvall",,,Anglais,Long-métrage,2020,-,"3,2","3,0",16 articles de presse,,"Sur fond d’obscure théorie du complot sur internet, un groupe de dirigeants se rassemble pour la première fois dans un manoir retiré, afin de se divertir en chassant de simples citoyens américains. Mais leurs sombres desseins vont être mis en péril par Crystal, une de leurs proies, capable de les battre à leur propre jeu. La jeune femme renverse les règles, et abat un par un les chasseurs qui la séparent de la mystérieuse femme qui tire les ficelles de ce passe-temps macabre."
The King Of Staten Island,22/07/2020,Drame,137,Judd Apatow, Universal Pictures International France ,"Pete Davidson,Marisa Tomei,Bill Burr",,,Anglais,Long-métrage,2020,-,"3,8","3,8",29 articles de presse,,"Il semblerait que le développement de Scott ait largement été freiné depuis le décès de son père pompier, quand il avait 7 ans. Il en a aujourd’hui 24 et entretient le doux rêve d’ouvrir un restaurant/salon de tatouage. Alors que sa jeune soeur Claire, sociable et bonne élève, part étudier à l’université, Scott vit toujours au crochet de sa mère infirmière, Margie, et passe le plus clair de son temps à fumer de l’herbe, à traîner avec ses potes Oscar, Igor et Richie et à coucher en cachette avec son amie d’enfance Kelsey. Mais quand, après 17 ans de veuvage, sa mère commence à fréquenter Ray, lui aussi pompier, Scott va voir sa vie chamboulée et ses angoisses exacerbées. L’adolescent attardé qu’il est resté va enfin devoir faire face à ses responsabilités et au deuil de son père."
Bons Baisers du Tueur,,Policier,100,Danis Tanovic,,"Jeffrey Dean Morgan,Famke Janssen,Cush Jumbo",The Postcard Killings,"U.S.A.,Allemagne",Anglais,Long-métrage,2020,-,"2,6",,37 Critiques Spectateurs,,"Un inspecteur de New York enquête sur une série de meurtres atroces touchant des couples européens. Le meurtrier envoie des cartes postales aléatoirement à des journalistes locaux, chacune annonçant le prochain crime."
Sacrées sorcières,,"Comédie,Famille",105,Robert Zemeckis,"
1 nomination
","Anne Hathaway,Octavia Spencer,Stanley Tucci",Roald Dahl’s The Witches,,Anglais,Long-métrage,2020,-,"3,1","2,4",12 articles de presse,,"Dans cette nouvelle adaptation du chef d’œuvre de Roald Dahl, Zemeckis raconte l’histoire à la fois drôle, grinçante et émouvante de Bruno, un jeune orphelin. En 1967, il vient vivre chez son adorable grand-mère, dans la petite ville rurale de Demopolis, en Alabama. Tandis que le petit garçon et sa mamie croisent la route de sorcières aussi séduisantes que redoutables, la grand-mère entraîne notre héros en herbe dans une somptueuse station balnéaire. Malheureusement, ils débarquent au moment même où la Chef Sorcière réunit ses sbires venus du monde entier – incognito – pour mettre en œuvre ses sinistres desseins…"
N'écoute pas,,Thriller,97,Ángel Gomez,,"Rodolfo Sancho,Belén Fabra,Lucas Blas",Voces,,Espagnol,Long-métrage,2020,-,"3,0",,85 Critiques Spectateurs,,"Après un événement dramatique dans la maison qu'il rénove, un homme entend l'appel au secours d'un fantôme, ce qui l'incite à consulter un expert en paranormal."
Haute couture,10/11/2021,"Drame,Comédie",101,Sylvie Ohayon, UGC Distribution ,"Nathalie Baye,Lyna Khoudri,Pascale Arbillot",,,Français,Long-métrage,2020,-,"2,9","3,0",10 articles de presse,,"Première d’atelier au sein de la Maison Dior, Esther participe à sa dernière collection de Haute Couture avant de prendre sa retraite. Un jour, elle se fait voler son sac dans le métro par Jade, 20 ans. Mais celle-ci, prise de remords, décide de lui restituer son bien. Séduite malgré elle par l’audace de la jeune fille et convaincue qu’elle a un don, Esther lui offre la chance d’intégrer les ateliers de la Maison Dior comme apprentie. L’occasion de transmettre à Jade un métier exercé depuis toujours pour la beauté du geste..."
Passion Simple,11/08/2021,Romance,99,Danielle Arbid, Pyramide Distribution ,"Laetitia Dosch,Sergei Polunin,Lou-Teymour Thion",,"France,Belgique,Liban","Français, Anglais",Long-métrage,2020,-,"3,6","2,5",22 articles de presse,,"""À partir du mois de septembre l'année dernière, je n'ai plus rien fait d'autre qu'attendre un homme : qu'il me téléphone et qu'il vienne chez moi. Tout de lui m'a été précieux, ses yeux, sa bouche, son sexe, ses souvenirs d’enfant, sa voix..."""
#Alive,,"Action,Epouvante-horreur",98,Hyung-cho Il, Netflix ,"Ah-In Yoo,Shin-Hye Park,Hyun-Wook Lee",#Saraitda,,Coréen,Long-métrage,2020,-,"3,0",,53 Critiques Spectateurs,,"Comme un terrifiant virus ravage sa ville, un homme seul se retrouve coincé dans son appartement, sans aucun moyen d’appeler à l’aide, mais prêt à tout pour s’en sortir."
"Amies à la vie, à la mort",29/01/2021,,90,Danny J. Boyle,,"Natalie Dreyfuss,Michael Patrick Denis,Elise Gatien",Poison Pen Pal,,Anglais,Télefilm,2020,-,"3,0",,,,"Designer fraîchement diplômée, Lily vient d’être recrutée dans une prestigieuse agence de décoration d’intérieur à Seattle. Depuis l’école primaire, elle entretient une correspondance assidue avec Molly, qui réside dans le Nebraska. Même si elles ne se sont jamais rencontrées, les deux amies sont très proches. A l’occasion de sa fête d’anniversaire, son petit ami, Matthew, lui fait la surprise d’inviter Molly. Après des années de relation épistolaire, elle sont ravies de se rencontrer enfin. Lily propose naturellement à Molly de l’héberger durant toute la durée de son séjour. Tout se passe bien, même si Molly apparaît d’emblée comme une jeune femme quelque peu étrange. Néanmoins, plus les jours passent, plus sa présence étouffe Lily. La cohabitation devient très tendue, d’autant plus que Molly ne semble pas disposée à s’en aller et accumule les comportements singuliers et inquiétants. Lily va alors commencer à se demander si celle qu’elle considère comme sa meilleure amie d’enfance est bien celle qu’elle croit..."
No hard feelings - Le Monde est à nous,,Romance,92,Faraz Shariat,,"Benjamin Radjaipour,Eidin Jalali,Banafshe Hourmazdi",Futur Drei,,"Allemand, Perse",Long-métrage,2020,-,"3,0",,2 Critiques Spectateurs,,"Fils d’Iraniens exilés en Allemagne, Parvis profite pleinement de la vie dans sa petite ville de Basse-Saxe. Cependant, il continue d’y être considéré comme un étranger, notamment par les hommes qu’il rencontre sur grindr. Après avoir été surpris en train de voler à l’étalage, il est condamné à des travaux d’intérêt général dans un centre pour réfugiés. Il y rencontre Amon et sa sœur Banafshe, qui ont fui l’Iran. Sans papiers et sans visa, ils risquent à tout moment l’expulsion…"
